venue,year,identifier,heading,paper_id,title,authors,electronic_edition,comment
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/MillsWH86,Prediction of transport protocol performance through simulation.,m/KevinMills: Kevin Mills; 81/6023: Marnie Wheatley; 293/8456: Sharon Heatley,https://doi.org/10.1145/18172.18182,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Shankar86,A verified sliding window protocol with variable flow control.,32/4026: A. U. Shankar,https://doi.org/10.1145/18172.18183,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Lin86,Modeling a transport layer protocol using first-order logic.,73/2180: H. Paul Lin,https://doi.org/10.1145/18172.18184,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/LagemaatDN86,Voice transmission in a priority CSMA/AC LAN: an efficient protocol using hybrid switching.,93/285: J. van da Lagemaat; 12/2666: J. M. A. Daemen; 23/3922: Ignas G. Niemegeers,https://doi.org/10.1145/18172.18185,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/SharrockMGD86,A framed movable-boundry protocol for integrated voice/data in a LAN.,39/224: Suzanne M. Sharrock; m/KurtMaly: Kurt Maly; 91/2618: Subbarao Ghanta; d/DHCDu: David Hung-Chang Du,https://doi.org/10.1145/18172.18186,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/BorgonovoCFP86,Voice and data performance measurements in L-express net.,79/5442: Flaminio Borgonovo; 89/3908: Enrico Cadorin; 18/1973: Luigi Fratta; 98/6514: Mauro Pezzè,https://doi.org/10.1145/18172.18187,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/AguilarGMCB86,An architecture for a multimedia teleconferencing system.,36/2691: L. Aguilar; g/JJGarciaLunaAceves: J. J. Garcia-Luna-Aceves; 53/1852: Douglas B. Moran; 11/2678: Earl Craighill; 89/3454: R. Brungardt,https://doi.org/10.1145/18172.18188,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/BavelGHM86,Tier automation representation of communication protocols.,75/4269: Zamir Bavel; g/JWGrzymalaBusse: Jerzy W. Grzymala-Busse; 86/2384: Yen-Teh Hsia; 264/3738: Rodolfo Mancisidor-Landa,https://doi.org/10.1145/18172.18189,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/BochmannG86,Deriving protocol specifications from service specifications.,b/GvBochmann: Gregor von Bochmann; g/ReinhardGotzhein: Reinhard Gotzhein,https://doi.org/10.1145/18172.18190,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/RamamoorthyY86,A petri net reduction algorithm for protocol analysis.,81/5177: C. V. Ramamoorthy; 28/6527: Yuh Yaw,https://doi.org/10.1145/18172.18191,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/BriandFLO86,Structure of a LOTOS interpreter.,52/5663: J. P. Briand; 90/4658: M. C. Fehri; l/LuigiLogrippo: Luigi Logrippo; 56/4811: Abdellatif Obaid,https://doi.org/10.1145/18172.18192,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/ChlamtacG86,Frequency-time controlled (FTC) networks for high speed communication.,c/ImrichChlamtac: Imrich Chlamtac; 17/2230: Aura Ganz,https://doi.org/10.1145/18172.18193,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Baum86,Performance analysis of a satellite communications backchannel architecture.,b/DBaum: Dieter Baum,https://doi.org/10.1145/18172.18194,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/EdmondBESC86,The butterfly satellite IMP for the wideband packet satellite network.,71/2199: Winston Edmond; 48/410: Steven H. Blumenthal; 167/7567: Andres Echenique; 167/7393: Steven Storch; 167/7617: Tom Calderwood; 167/7478: Tom Rees,https://doi.org/10.1145/18172.18195,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/FaberP86,A closer look at Noahnet.,40/4312: D. J. Faber; 50/4579: Guru M. Parulkar,https://doi.org/10.1145/18172.18196,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/LiuL86,Conformity analysis for communication protocols.,08/6933: N. Liu; 76/611: M. T. Liu,https://doi.org/10.1145/18172.18197,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/RamamoorthyYAS86,Synthesis of two-party error-recoverable protocols.,81/5177: C. V. Ramamoorthy; 28/6527: Yuh Yaw; 80/689: R. Aggarwal; 05/5607: J. Song,https://doi.org/10.1145/18172.18198,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Sarikaya86,Formal specification-based conformance testing.,58/6319: Behçet Sarikaya,https://doi.org/10.1145/18172.18199,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Estrin86,Inter-organization networks: implications of access control: requirements for interconnection protocol.,e/DeborahEstrin: Deborah Estrin,https://doi.org/10.1145/18172.18201,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/SansomJR86,Extending a capability based system into a network environment.,45/2771: Robert D. Sansom; 33/5762: Daniel P. Julin; r/RichardFRashid: Richard F. Rashid,https://doi.org/10.1145/18172.18202,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/NguyenR86,Communication services under EMCON.,53/3616: B. Nguyen; 46/1000: R. Rom,https://doi.org/10.1145/18172.18203,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/GoodwinM86,Access control for network directory systems.,86/4368: Mark Goodwin; 56/5840: Ken J. McDonell,https://doi.org/10.1145/18172.18204,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Chandran86,A selective repeat ARQ scheme for point-to-multipoint communications and its throughput analysis.,35/4716: S. R. Chandran,https://doi.org/10.1145/18172.18205,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Clare86,Control procedures for slotted Aloha systems that achieve stability.,43/2094: Loren P. Clare,https://doi.org/10.1145/18172.18206,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/TsaiC86,A two-bit contention-based TDMA technique for data transmissions.,61/4487: D. Tsai; 42/3926: J. Chang,https://doi.org/10.1145/18172.18207,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/LeeCC86,A reliable datagram protocol on local area networks.,56/6896: D. Lee; 64/862: K. Chon; 20/6359: C. Chung,https://doi.org/10.1145/18172.18208,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Agre86,A message-based fault diagnosis procedure.,81/3995: Jonathan R. Agre,https://doi.org/10.1145/18172.18209,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Ramakrishnan86,A model of file server performance for a heterogeneous distributed system.,r/KKRamakrishnan: K. K. Ramakrishnan,https://doi.org/10.1145/18172.18210,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/HacJ86,A study of dynamic load balancing in a distributed system.,h/AnnaHac: Anna Hác; j/TheodoreJohnson: Theodore Johnson,https://doi.org/10.1145/18172.18211,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/CimetK86,A resilient distributed protocol for network synchronization.,61/1431: I. Arieh Cimet; 83/2018: Srikanta P. R. Kumar,https://doi.org/10.1145/18172.18212,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Walter86,A tuneable protocol for symmetric surveillance in distributed systems.,w/BerndWalter: Bernd Walter,https://doi.org/10.1145/18172.18213,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/CidonJ86,Local distributed deadlock detection by knot detection.,58/2164: Israel Cidon; 00/5350: Jeffrey M. Jaffe,https://doi.org/10.1145/18172.18214,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Fleisch86,Distributed system V IPC in LOCUS: a design and implementation retrospective.,f/BrettDFleisch: Brett D. Fleisch,https://doi.org/10.1145/18172.18215,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Zhang86,Why TCP timers don't work well.,122/9694: Lixia Zhang,https://doi.org/10.1145/18172.18216,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/Cheriton86,VMTP: a transport protocol for the next generation of communication systems.,c/DRCheriton: David R. Cheriton,https://doi.org/10.1145/18172.18217,
SIGCOMM,1986,conf/sigcomm/sigcomm1986,,https://dblp.org/db/conf/sigcomm/sigcomm1986.html#conf/sigcomm/UralS86,An interactive test sequence generator.,u/HasanUral: Hasan Ural; 64/3985: R. Short,https://doi.org/10.1145/18172.18200,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/Trewitt88,Topological analysis of local-area internetworks.,21/5267: Glenn M. Trewitt,https://doi.org/10.1145/52324.52326,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/MalyOQT88,Dynamic bandwidth allocation in a network.,m/KurtMaly: Kurt Maly; o/CMichaelOverstreet: C. Michael Overstreet; 21/7022: Xia-ping Qiu; 18/2984: Deqing Tang,https://doi.org/10.1145/52324.52327,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/Karol88,Optical interconnection using ShuffleNet multihop networks in multi-connected ring topologies.,69/5368: Mark J. Karol,https://doi.org/10.1145/52324.52328,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/Tsuchiya88,The landmark hierarchy: a new hierarchy for routing in very large networks.,55/3143: Paul F. Tsuchiya,https://doi.org/10.1145/52324.52329,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/PerlmanV88,Pitfalls in the design of distributed routing algorithms.,87/2370: Radia J. Perlman; v/GeorgeVarghese: George Varghese,https://doi.org/10.1145/52324.52330,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/Deering88,Multicast routing in internetworks and extended LANs.,68/2490: Stephen E. Deering,https://doi.org/10.1145/52324.52331,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/HutchinsonP88,Design of the x -kernel.,40/920: Norman C. Hutchinson; p/LLPeterson: Larry L. Peterson,https://doi.org/10.1145/52324.52332,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/Cheriton88,Exploiting recursion to simplify RPC communication architectures.,c/DRCheriton: David R. Cheriton,https://doi.org/10.1145/52324.52333,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/MurphyS88,Service specification and protocol construction for the transport layer.,53/6658: Sandra L. Murphy; s/AUdayaShankar: A. Udaya Shankar,https://doi.org/10.1145/52324.52334,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/WarrierRBB88,A network management language for OSI networks.,40/1467: Unnikrishnan S. Warrier; 30/4780: Peter A. Relan; 96/6994: Orna Berry; 58/2056: Joseph A. Bannister,https://doi.org/10.1145/52324.52335,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/Clark88,The design philosophy of the DARPA internet protocols.,c/DavidDClark: David D. Clark,https://doi.org/10.1145/52324.52336,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/Mills88,The fuzzball.,10/4492: David L. Mills,https://doi.org/10.1145/52324.52337,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/MockapetrisD88,Development of the domain name system.,m/PaulVMockapetris: Paul V. Mockapetris; 14/2038: Kevin J. Dunlap,https://doi.org/10.1145/52324.52338,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/SongL88,Optimizing bulk data transfer performance: a packet train model.,82/590: Cheng Song; 98/645: Lawrence H. Landweber,https://doi.org/10.1145/52324.52339,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/KangH88,A mesh/token ring hybrid-architecture LAN.,98/6523: Cheoul-Shin Kang; 87/5495: James H. Herzog,https://doi.org/10.1145/52324.52340,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/SudaMN88,"Tree LANs with collision avoidance: protocol, switch architecture, and simulated performance.",74/6935: Tatsuya Suda; 31/1820: Steve Morris; 09/3525: Thieu Q. Nguyen,https://doi.org/10.1145/52324.52341,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/DelpSF88,An analysis of Memnet - an experiment in high-speed shared-memory local networking.,01/3854: Gary S. Delp; s/AdarshpalSSethi: Adarshpal S. Sethi; f/DavidJFarber: David J. Farber,https://doi.org/10.1145/52324.52342,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/KanakiaC88,The VMP network adapter board (NAB): high-performance network communication for multiprocessors.,23/738: Hemant Kanakia; c/DRCheriton: David R. Cheriton,https://doi.org/10.1145/52324.52343,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/ChlamtacGK88,Circuit switching in multi-hop lightwave networks.,c/ImrichChlamtac: Imrich Chlamtac; 17/2230: Aura Ganz; 16/1763: G. Karmi,https://doi.org/10.1145/52324.52344,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/Braden88,A pseudo-machine for packet monitoring and statistics.,79/911: Robert Braden,https://doi.org/10.1145/52324.52345,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/Hitson88,Knowledge-based monitoring and control: an approach to understanding behavior of TCP/IP network protocols.,98/592: Bruce L. Hitson,https://doi.org/10.1145/52324.52346,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/BoggsMK88,Measured capacity of an Ethernet: myths and reality.,20/2626: David R. Boggs; m/JeffreyCMogul: Jeffrey C. Mogul; 99/2363: Christopher A. Kent,https://doi.org/10.1145/52324.52347,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/SeoCSLL88,Distributed testing and measurement across the Atlantic packet satellite network(SATNET).,15/5218: Karen Seo; c/JonCrowcroft: Jon Crowcroft; 56/3412: Pål Spilling; 04/3779: John Laws; 75/5942: John Leddy,https://doi.org/10.1145/52324.52348,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/CrowcroftP88,A multicast transport protocol.,c/JonCrowcroft: Jon Crowcroft; 22/6642: Karen Paliwoda,https://doi.org/10.1145/52324.52349,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/SidhuL88,Experience with test generation for real protocols.,54/2949: Deepinder P. Sidhu; 63/5130: Ting-Kau Leung,https://doi.org/10.1145/52324.52350,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/ParulkarSF88,Performance models for Noahnet.,50/4579: Guru M. Parulkar; s/AdarshpalSSethi: Adarshpal S. Sethi; f/DavidJFarber: David J. Farber,https://doi.org/10.1145/52324.52351,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/DakaW88,A high performance broadcast file transfer protocol.,96/5285: J. S. J. Daka; 82/6174: A. J. Waters,https://doi.org/10.1145/52324.52352,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/JainL88,Specification and verification of collusion-free broadcast networks.,00/2041: Pradeep Jain; l/SimonSLam: Simon S. Lam,https://doi.org/10.1145/52324.52353,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/GoudaMMS88,Delivery and discrimination: the Seine protocol.,g/MohamedGGouda: Mohamed G. Gouda; 97/5512: Nicholas F. Maxemchuk; 99/1467: Utpal Mukherji; 79/718: Krishan K. Sabnani,https://doi.org/10.1145/52324.52354,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/RamakrishnanJ88,A binary feedback scheme for congestion avoidance in computer networks with a connectionless network layer.,r/KKRamakrishnan: K. K. Ramakrishnan; j/RajJain: Raj Jain,https://doi.org/10.1145/52324.52355,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/Jacobson88,Congestion avoidance and control.,50/2038: Van Jacobson,https://doi.org/10.1145/52324.52356,
SIGCOMM,1988,conf/sigcomm/sigcomm1988,,https://dblp.org/db/conf/sigcomm/sigcomm1988.html#conf/sigcomm/ChengCK88,A protocol to maintain a minimum spanning tree in a dynamic topology.,55/2886: C. Cheng; 61/1431: I. Arieh Cimet; 83/2018: Srikanta P. R. Kumar,https://doi.org/10.1145/52324.52357,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/DemersKS89,Analysis and Simulation of a Fair Queueing Algorithm.,03/5860: Alan J. Demers; 59/739: Srinivasan Keshav; 34/5593: Scott Shenker,https://doi.org/10.1145/75246.75248,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/Jomer89,Connection Caching of Traffic Adaptive Dynamic Virtual Circuits.,94/2731: P. Jomer,https://doi.org/10.1145/75246.75249,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/BrachmanC89,A Hierarchical Solution for Application Level Store-and-Forward Deadlock Prevention.,43/6121: Barry J. Brachman; c/STChanson: Samuel T. Chanson,https://doi.org/10.1145/75246.75250,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/CohrsM89,Specification and Verification of Network Managers for Large Internets.,86/5556: David L. Cohrs; m/BartonPMiller: Barton P. Miller,https://doi.org/10.1145/75246.75251,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/KhannaZ89,The Revised ARPANET Routing Metric.,47/5592: A. Khanna; 85/61: John A. Zinky,https://doi.org/10.1145/75246.75252,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/Synder89,A Routing Architecture for Very Large Networks Undergoing Rapid Reconfiguration.,17/2102: J. M. Synder,https://doi.org/10.1145/75246.75253,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/Neufeld89,Descriptive names in X.500.,11/6305: Gerald W. Neufeld,https://doi.org/10.1145/75246.75254,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/KamalA89,X-NET: A Dual Bus Fiber-Optic LAN Using Active Switches.,94/5698: Ahmed E. Kamal; 99/6795: Bandula W. Abeysundara,https://doi.org/10.1145/75246.75255,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/VerissimoRB89,AMp: A Highly Parallel Atomic Multicast Protocol.,v/PauloVerissimo: Paulo Veríssimo; r/LRodrigues: Luís E. T. Rodrigues; 247/9007: Mário Baptista,https://doi.org/10.1145/75246.75256,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/MalyFGMO89,Traffic Placement Policies for Multi-Band Network.,m/KurtMaly: Kurt Maly; 19/100: Edwin C. Foudriat; 00/3116: David Game; m/RaviMukkamala: Ravi Mukkamala; o/CMichaelOverstreet: C. Michael Overstreet,https://doi.org/10.1145/75246.75257,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/Chang89,REXDC - A Remote Execution Mechanism.,75/1660: C. C. Chang,https://doi.org/10.1145/75246.75258,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/Merritt89,A Top Down Unification of Minimum Cost Spanning Tree Algorithms.,36/6958: Susan M. Merritt,https://doi.org/10.1145/75246.75259,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/BrownGM89,Block Acknowledgement: Redesigning the Window Protocol.,23/3559: Geoffrey M. Brown; g/MohamedGGouda: Mohamed G. Gouda; m/RaymondEMiller: Raymond E. Miller,https://doi.org/10.1145/75246.75260,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/KhendekBK89,New Results on Deriving Protocol Specifications from Service Specifications.,01/478: Ferhat Khendek; b/GvBochmann: Gregor von Bochmann; 72/6995: Christian Kant,https://doi.org/10.1145/75246.75261,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/SabnaniN89,A High Speed Transport Protocol for Datagram/Virtual Circuit Networks.,79/718: Krishan K. Sabnani; n/ArunNNetravali: Arun N. Netravali,https://doi.org/10.1145/75246.75262,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/Cheriton89,Sirpent: A High-Performance Internetworking Approach.,c/DRCheriton: David R. Cheriton,https://doi.org/10.1145/75246.75263,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/McKinleyL89,Group Communication in Multichannel Networks with Staircase Interconnection Topologies.,m/PhilipKMcKinley: Philip K. McKinley; l/JaneWSLiu: Jane W.-S. Liu,https://doi.org/10.1145/75246.75264,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/TennenhouseL89,A Testbed for Wide Area ATM Research.,39/547: David L. Tennenhouse; l/IanMLeslie: Ian M. Leslie,https://doi.org/10.1145/75246.75265,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/Burren89,Flexible Aggregation of Channel Bandwidth in Primary Rate ISDN.,21/3976: John W. Burren,https://doi.org/10.1145/75246.75266,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/HaritaL89,Dynamic Bandwidth Management of Primary Rate ISDN to Support ATM Access.,37/2264: B. R. Harita; l/IanMLeslie: Ian M. Leslie,https://doi.org/10.1145/75246.75267,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/Garcia-Luna-Aceves89,A Unified Approach to Loop-Free Routing Using Distance Vectors or Link States.,g/JJGarciaLunaAceves: J. J. Garcia-Luna-Aceves,https://doi.org/10.1145/75246.75268,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/ChengRKG89,A Loop-Free Extended Bellman-Ford Routing Protocol Without Bouncing Effect.,55/2886: C. Cheng; 81/5654: R. Riley; 83/2018: Srikanta P. R. Kumar; g/JJGarciaLunaAceves: J. J. Garcia-Luna-Aceves,https://doi.org/10.1145/75246.75269,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/RajagopalanF89,A New Responsive Distributed Shortest-Path Rounting Algorithm.,30/5438: Bala Rajagopalan; 11/242: Michael Faiman,https://doi.org/10.1145/75246.75270,
SIGCOMM,1989,conf/sigcomm/sigcomm1989,,https://dblp.org/db/conf/sigcomm/sigcomm1989.html#conf/sigcomm/CalvertL89,Deriving a Protocol Converter: A Top-Down Method.,99/4063: Kenneth L. Calvert; l/SimonSLam: Simon S. Lam,https://doi.org/10.1145/75246.75271,
